reading_id,room_id,submitted_by,reading_value_kwh,previous_reading_value_kwh,usage_delta_kwh,reading_period_start,reading_period_end,submitted_at,source,verification_status
READ-2017-W49-R-106,R-106,maya.putri@ampera.local,6179.8600,6082.7990,97.0610,2017-12-04T00:00:00Z,2017-12-10T23:00:00Z,2017-12-10T23:00:00Z,seed_dataset,verified
READ-2017-W50-R-106,R-106,maya.putri@ampera.local,6272.7290,6179.8600,92.8690,2017-12-11T00:00:00Z,2017-12-17T23:00:00Z,2017-12-17T23:00:00Z,seed_dataset,verified
READ-2017-W51-R-106,R-106,maya.putri@ampera.local,6366.9940,6272.7290,94.2650,2017-12-18T00:00:00Z,2017-12-24T23:00:00Z,2017-12-24T23:00:00Z,seed_dataset,verified
READ-2017-W52-R-106,R-106,maya.putri@ampera.local,6447.4990,6366.9940,80.5050,2017-12-25T00:00:00Z,2017-12-31T23:00:00Z,2017-12-31T23:00:00Z,seed_dataset,verified
READ-2018-W01-R-106,R-106,maya.putri@ampera.local,6532.7840,6447.4990,85.2850,2018-01-01T00:00:00Z,2018-01-07T23:00:00Z,2018-01-07T23:00:00Z,seed_dataset,verified
READ-2018-W02-R-106,R-106,maya.putri@ampera.local,6619.7890,6532.7840,87.0050,2018-01-08T00:00:00Z,2018-01-14T23:00:00Z,2018-01-14T23:00:00Z,seed_dataset,verified
READ-2018-W03-R-106,R-106,maya.putri@ampera.local,6693.7790,6619.7890,73.9900,2018-01-15T00:00:00Z,2018-01-21T23:00:00Z,2018-01-21T23:00:00Z,seed_dataset,verified
READ-2018-W04-R-106,R-106,maya.putri@ampera.local,6778.1100,6693.7790,84.3310,2018-01-22T00:00:00Z,2018-01-28T23:00:00Z,2018-01-28T23:00:00Z,seed_dataset,verified
READ-2018-W05-R-106,R-106,maya.putri@ampera.local,6849.5790,6778.1100,71.4690,2018-01-29T00:00:00Z,2018-02-04T23:00:00Z,2018-02-04T23:00:00Z,seed_dataset,verified
READ-2018-W06-R-106,R-106,maya.putri@ampera.local,6926.8090,6849.5790,77.2300,2018-02-05T00:00:00Z,2018-02-11T23:00:00Z,2018-02-11T23:00:00Z,seed_dataset,verified
READ-2018-W07-R-106,R-106,maya.putri@ampera.local,7023.7140,6926.8090,96.9050,2018-02-12T00:00:00Z,2018-02-18T23:00:00Z,2018-02-18T23:00:00Z,seed_dataset,verified
READ-2018-W08-R-106,R-106,maya.putri@ampera.local,7100.1390,7023.7140,76.4250,2018-02-19T00:00:00Z,2018-02-25T23:00:00Z,2018-02-25T23:00:00Z,seed_dataset,verified
READ-2018-W09-R-106,R-106,maya.putri@ampera.local,7150.5640,7100.1390,50.4250,2018-02-26T00:00:00Z,2018-03-04T23:00:00Z,2018-03-04T23:00:00Z,seed_dataset,verified
READ-2018-W10-R-106,R-106,maya.putri@ampera.local,7199.5790,7150.5640,49.0150,2018-03-05T00:00:00Z,2018-03-11T23:00:00Z,2018-03-11T23:00:00Z,seed_dataset,verified
READ-2018-W11-R-106,R-106,maya.putri@ampera.local,7257.3190,7199.5790,57.7400,2018-03-12T00:00:00Z,2018-03-18T23:00:00Z,2018-03-18T23:00:00Z,seed_dataset,verified
READ-2018-W12-R-106,R-106,maya.putri@ampera.local,7306.2500,7257.3190,48.9310,2018-03-19T00:00:00Z,2018-03-25T23:00:00Z,2018-03-25T23:00:00Z,seed_dataset,verified
READ-2018-W13-R-106,R-106,maya.putri@ampera.local,7332.2590,7306.2500,26.0090,2018-03-26T00:00:00Z,2018-04-01T23:00:00Z,2018-04-01T23:00:00Z,seed_dataset,verified
READ-2018-W14-R-106,R-106,maya.putri@ampera.local,7346.9190,7332.2590,14.6600,2018-04-02T00:00:00Z,2018-04-08T22:00:00Z,2018-04-08T22:00:00Z,seed_dataset,verified
READ-2015-W42-R-107,R-107,fajar.nugroho@ampera.local,23.7230,0.0000,23.7230,2015-10-15T15:00:00Z,2015-10-18T23:00:00Z,2015-10-18T23:00:00Z,seed_dataset,verified
READ-2015-W43-R-107,R-107,fajar.nugroho@ampera.local,99.8010,23.7230,76.0780,2015-10-19T00:00:00Z,2015-10-25T23:00:00Z,2015-10-25T23:00:00Z,seed_dataset,verified
READ-2015-W44-R-107,R-107,fajar.nugroho@ampera.local,168.6510,99.8010,68.8500,2015-10-26T00:00:00Z,2015-11-01T23:00:00Z,2015-11-01T23:00:00Z,seed_dataset,verified
READ-2015-W45-R-107,R-107,fajar.nugroho@ampera.local,235.4630,168.6510,66.8120,2015-11-02T00:00:00Z,2015-11-08T23:00:00Z,2015-11-08T23:00:00Z,seed_dataset,verified
READ-2015-W46-R-107,R-107,fajar.nugroho@ampera.local,297.2860,235.4630,61.8230,2015-11-09T00:00:00Z,2015-11-15T23:00:00Z,2015-11-15T23:00:00Z,seed_dataset,verified
READ-2015-W47-R-107,R-107,fajar.nugroho@ampera.local,380.2590,297.2860,82.9730,2015-11-16T00:00:00Z,2015-11-22T23:00:00Z,2015-11-22T23:00:00Z,seed_dataset,verified
READ-2015-W48-R-107,R-107,fajar.nugroho@ampera.local,482.6610,380.2590,102.4020,2015-11-23T00:00:00Z,2015-11-29T23:00:00Z,2015-11-29T23:00:00Z,seed_dataset,verified
READ-2015-W49-R-107,R-107,fajar.nugroho@ampera.local,567.0410,482.6610,84.3800,2015-11-30T00:00:00Z,2015-12-06T23:00:00Z,2015-12-06T23:00:00Z,seed_dataset,verified
READ-2015-W50-R-107,R-107,fajar.nugroho@ampera.local,653.9440,567.0410,86.9030,2015-12-07T00:00:00Z,2015-12-13T23:00:00Z,2015-12-13T23:00:00Z,seed_dataset,verified
READ-2015-W51-R-107,R-107,fajar.nugroho@ampera.local,720.9840,653.9440,67.0400,2015-12-14T00:00:00Z,2015-12-20T23:00:00Z,2015-12-20T23:00:00Z,seed_dataset,verified
READ-2015-W52-R-107,R-107,fajar.nugroho@ampera.local,763.1140,720.9840,42.1300,2015-12-21T00:00:00Z,2015-12-27T23:00:00Z,2015-12-27T23:00:00Z,seed_dataset,verified
READ-2015-W53-R-107,R-107,fajar.nugroho@ampera.local,790.4540,763.1140,27.3400,2015-12-28T00:00:00Z,2016-01-03T23:00:00Z,2016-01-03T23:00:00Z,seed_dataset,verified
READ-2016-W01-R-107,R-107,fajar.nugroho@ampera.local,837.0370,790.4540,46.5830,2016-01-04T00:00:00Z,2016-01-10T23:00:00Z,2016-01-10T23:00:00Z,seed_dataset,verified
READ-2016-W02-R-107,R-107,fajar.nugroho@ampera.local,933.2340,837.0370,96.1970,2016-01-11T00:00:00Z,2016-01-17T23:00:00Z,2016-01-17T23:00:00Z,seed_dataset,verified
READ-2016-W03-R-107,R-107,fajar.nugroho@ampera.local,1013.4990,933.2340,80.2650,2016-01-18T00:00:00Z,2016-01-24T23:00:00Z,2016-01-24T23:00:00Z,seed_dataset,verified
READ-2016-W04-R-107,R-107,fajar.nugroho@ampera.local,1109.6960,1013.4990,96.1970,2016-01-25T00:00:00Z,2016-01-31T23:00:00Z,2016-01-31T23:00:00Z,seed_dataset,verified
READ-2016-W05-R-107,R-107,fajar.nugroho@ampera.local,1209.9360,1109.6960,100.2400,2016-02-01T00:00:00Z,2016-02-07T23:00:00Z,2016-02-07T23:00:00Z,seed_dataset,verified
READ-2016-W06-R-107,R-107,fajar.nugroho@ampera.local,1293.6530,1209.9360,83.7170,2016-02-08T00:00:00Z,2016-02-14T23:00:00Z,2016-02-14T23:00:00Z,seed_dataset,verified
READ-2016-W07-R-107,R-107,fajar.nugroho@ampera.local,1363.0330,1293.6530,69.3800,2016-02-15T00:00:00Z,2016-02-21T23:00:00Z,2016-02-21T23:00:00Z,seed_dataset,verified
READ-2016-W08-R-107,R-107,fajar.nugroho@ampera.local,1419.7530,1363.0330,56.7200,2016-02-22T00:00:00Z,2016-02-28T23:00:00Z,2016-02-28T23:00:00Z,seed_dataset,verified
READ-2016-W09-R-107,R-107,fajar.nugroho@ampera.local,1485.9080,1419.7530,66.1550,2016-02-29T00:00:00Z,2016-03-06T23:00:00Z,2016-03-06T23:00:00Z,seed_dataset,verified
READ-2016-W10-R-107,R-107,fajar.nugroho@ampera.local,1558.6230,1485.9080,72.7150,2016-03-07T00:00:00Z,2016-03-13T23:00:00Z,2016-03-13T23:00:00Z,seed_dataset,verified
READ-2016-W11-R-107,R-107,fajar.nugroho@ampera.local,1626.6080,1558.6230,67.9850,2016-03-14T00:00:00Z,2016-03-20T23:00:00Z,2016-03-20T23:00:00Z,seed_dataset,verified
READ-2016-W12-R-107,R-107,fajar.nugroho@ampera.local,1728.7480,1626.6080,102.1400,2016-03-21T00:00:00Z,2016-03-27T23:00:00Z,2016-03-27T23:00:00Z,seed_dataset,verified
READ-2016-W13-R-107,R-107,fajar.nugroho@ampera.local,1815.6130,1728.7480,86.8650,2016-03-28T00:00:00Z,2016-04-03T23:00:00Z,2016-04-03T23:00:00Z,seed_dataset,verified
READ-2016-W14-R-107,R-107,fajar.nugroho@ampera.local,1894.8530,1815.6130,79.2400,2016-04-04T00:00:00Z,2016-04-10T23:00:00Z,2016-04-10T23:00:00Z,seed_dataset,verified
READ-2016-W15-R-107,R-107,fajar.nugroho@ampera.local,1949.4130,1894.8530,54.5600,2016-04-11T00:00:00Z,2016-04-17T23:00:00Z,2016-04-17T23:00:00Z,seed_dataset,verified
READ-2016-W16-R-107,R-107,fajar.nugroho@ampera.local,2047.5430,1949.4130,98.1300,2016-04-18T00:00:00Z,2016-04-24T23:00:00Z,2016-04-24T23:00:00Z,seed_dataset,verified
READ-2016-W17-R-107,R-107,fajar.nugroho@ampera.local,2147.3880,2047.5430,99.8450,2016-04-25T00:00:00Z,2016-05-01T23:00:00Z,2016-05-01T23:00:00Z,seed_dataset,verified
READ-2016-W18-R-107,R-107,fajar.nugroho@ampera.local,2225.9220,2147.3880,78.5340,2016-05-02T00:00:00Z,2016-05-08T23:00:00Z,2016-05-08T23:00:00Z,seed_dataset,verified
READ-2016-W19-R-107,R-107,fajar.nugroho@ampera.local,2294.9210,2225.9220,68.9990,2016-05-09T00:00:00Z,2016-05-15T23:00:00Z,2016-05-15T23:00:00Z,seed_dataset,verified
READ-2016-W20-R-107,R-107,fajar.nugroho@ampera.local,2390.8490,2294.9210,95.9280,2016-05-16T00:00:00Z,2016-05-22T23:00:00Z,2016-05-22T23:00:00Z,seed_dataset,verified
READ-2016-W21-R-107,R-107,fajar.nugroho@ampera.local,2455.8090,2390.8490,64.9600,2016-05-23T00:00:00Z,2016-05-29T23:00:00Z,2016-05-29T23:00:00Z,seed_dataset,verified
READ-2016-W22-R-107,R-107,fajar.nugroho@ampera.local,2536.0140,2455.8090,80.2050,2016-05-30T00:00:00Z,2016-06-05T23:00:00Z,2016-06-05T23:00:00Z,seed_dataset,verified
READ-2016-W23-R-107,R-107,fajar.nugroho@ampera.local,2615.2290,2536.0140,79.2150,2016-06-06T00:00:00Z,2016-06-12T23:00:00Z,2016-06-12T23:00:00Z,seed_dataset,verified
READ-2016-W24-R-107,R-107,fajar.nugroho@ampera.local,2687.2240,2615.2290,71.9950,2016-06-13T00:00:00Z,2016-06-19T23:00:00Z,2016-06-19T23:00:00Z,seed_dataset,verified
READ-2016-W25-R-107,R-107,fajar.nugroho@ampera.local,2752.5230,2687.2240,65.2990,2016-06-20T00:00:00Z,2016-06-26T23:00:00Z,2016-06-26T23:00:00Z,seed_dataset,verified
READ-2016-W26-R-107,R-107,fajar.nugroho@ampera.local,2822.8240,2752.5230,70.3010,2016-06-27T00:00:00Z,2016-07-03T23:00:00Z,2016-07-03T23:00:00Z,seed_dataset,verified
READ-2016-W27-R-107,R-107,fajar.nugroho@ampera.local,2896.2140,2822.8240,73.3900,2016-07-04T00:00:00Z,2016-07-10T23:00:00Z,2016-07-10T23:00:00Z,seed_dataset,verified
READ-2016-W28-R-107,R-107,fajar.nugroho@ampera.local,2976.8730,2896.2140,80.6590,2016-07-11T00:00:00Z,2016-07-17T23:00:00Z,2016-07-17T23:00:00Z,seed_dataset,verified
READ-2016-W29-R-107,R-107,fajar.nugroho@ampera.local,3071.5040,2976.8730,94.6310,2016-07-18T00:00:00Z,2016-07-24T23:00:00Z,2016-07-24T23:00:00Z,seed_dataset,verified
READ-2016-W30-R-107,R-107,fajar.nugroho@ampera.local,3146.9780,3071.5040,75.4740,2016-07-25T00:00:00Z,2016-07-31T23:00:00Z,2016-07-31T23:00:00Z,seed_dataset,verified
READ-2016-W31-R-107,R-107,fajar.nugroho@ampera.local,3234.7840,3146.9780,87.8060,2016-08-01T00:00:00Z,2016-08-07T23:00:00Z,2016-08-07T23:00:00Z,seed_dataset,verified
READ-2016-W32-R-107,R-107,fajar.nugroho@ampera.local,3318.7040,3234.7840,83.9200,2016-08-08T00:00:00Z,2016-08-14T23:00:00Z,2016-08-14T23:00:00Z,seed_dataset,verified
READ-2016-W33-R-107,R-107,fajar.nugroho@ampera.local,3402.8530,3318.7040,84.1490,2016-08-15T00:00:00Z,2016-08-21T23:00:00Z,2016-08-21T23:00:00Z,seed_dataset,verified
READ-2016-W34-R-107,R-107,fajar.nugroho@ampera.local,3455.4490,3402.8530,52.5960,2016-08-22T00:00:00Z,2016-08-28T23:00:00Z,2016-08-28T23:00:00Z,seed_dataset,verified
READ-2016-W35-R-107,R-107,fajar.nugroho@ampera.local,3527.2490,3455.4490,71.8000,2016-08-29T00:00:00Z,2016-09-04T23:00:00Z,2016-09-04T23:00:00Z,seed_dataset,verified
READ-2016-W36-R-107,R-107,fajar.nugroho@ampera.local,3612.2190,3527.2490,84.9700,2016-09-05T00:00:00Z,2016-09-11T23:00:00Z,2016-09-11T23:00:00Z,seed_dataset,verified
READ-2016-W37-R-107,R-107,fajar.nugroho@ampera.local,3713.0090,3612.2190,100.7900,2016-09-12T00:00:00Z,2016-09-18T23:00:00Z,2016-09-18T23:00:00Z,seed_dataset,verified
READ-2016-W38-R-107,R-107,fajar.nugroho@ampera.local,3782.5180,3713.0090,69.5090,2016-09-19T00:00:00Z,2016-09-25T23:00:00Z,2016-09-25T23:00:00Z,seed_dataset,verified
READ-2016-W39-R-107,R-107,fajar.nugroho@ampera.local,3856.8480,3782.5180,74.3300,2016-09-26T00:00:00Z,2016-10-02T23:00:00Z,2016-10-02T23:00:00Z,seed_dataset,verified
READ-2016-W40-R-107,R-107,fajar.nugroho@ampera.local,3935.0130,3856.8480,78.1650,2016-10-03T00:00:00Z,2016-10-09T23:00:00Z,2016-10-09T23:00:00Z,seed_dataset,verified
READ-2016-W41-R-107,R-107,fajar.nugroho@ampera.local,4034.6240,3935.0130,99.6110,2016-10-10T00:00:00Z,2016-10-16T23:00:00Z,2016-10-16T23:00:00Z,seed_dataset,verified
READ-2016-W42-R-107,R-107,fajar.nugroho@ampera.local,4100.2340,4034.6240,65.6100,2016-10-17T00:00:00Z,2016-10-23T23:00:00Z,2016-10-23T23:00:00Z,seed_dataset,verified
READ-2016-W43-R-107,R-107,fajar.nugroho@ampera.local,4158.4040,4100.2340,58.1700,2016-10-24T00:00:00Z,2016-10-30T23:00:00Z,2016-10-30T23:00:00Z,seed_dataset,verified
READ-2016-W44-R-107,R-107,fajar.nugroho@ampera.local,4219.1740,4158.4040,60.7700,2016-10-31T00:00:00Z,2016-11-06T23:00:00Z,2016-11-06T23:00:00Z,seed_dataset,verified
READ-2016-W45-R-107,R-107,fajar.nugroho@ampera.local,4297.5040,4219.1740,78.3300,2016-11-07T00:00:00Z,2016-11-13T23:00:00Z,2016-11-13T23:00:00Z,seed_dataset,verified
READ-2016-W46-R-107,R-107,fajar.nugroho@ampera.local,4373.0690,4297.5040,75.5650,2016-11-14T00:00:00Z,2016-11-20T23:00:00Z,2016-11-20T23:00:00Z,seed_dataset,verified
READ-2016-W47-R-107,R-107,fajar.nugroho@ampera.local,4437.2990,4373.0690,64.2300,2016-11-21T00:00:00Z,2016-11-27T23:00:00Z,2016-11-27T23:00:00Z,seed_dataset,verified
READ-2016-W48-R-107,R-107,fajar.nugroho@ampera.local,4506.9390,4437.2990,69.6400,2016-11-28T00:00:00Z,2016-12-04T23:00:00Z,2016-12-04T23:00:00Z,seed_dataset,verified
READ-2016-W49-R-107,R-107,fajar.nugroho@ampera.local,4561.5290,4506.9390,54.5900,2016-12-05T00:00:00Z,2016-12-11T23:00:00Z,2016-12-11T23:00:00Z,seed_dataset,verified
READ-2016-W50-R-107,R-107,fajar.nugroho@ampera.local,4632.0290,4561.5290,70.5000,2016-12-12T00:00:00Z,2016-12-18T23:00:00Z,2016-12-18T23:00:00Z,seed_dataset,verified
READ-2016-W51-R-107,R-107,fajar.nugroho@ampera.local,4685.3490,4632.0290,53.3200,2016-12-19T00:00:00Z,2016-12-25T23:00:00Z,2016-12-25T23:00:00Z,seed_dataset,verified
READ-2016-W52-R-107,R-107,fajar.nugroho@ampera.local,4702.6390,4685.3490,17.2900,2016-12-26T00:00:00Z,2017-01-01T23:00:00Z,2017-01-01T23:00:00Z,seed_dataset,verified
READ-2017-W01-R-107,R-107,fajar.nugroho@ampera.local,4729.0890,4702.6390,26.4500,2017-01-02T00:00:00Z,2017-01-08T23:00:00Z,2017-01-08T23:00:00Z,seed_dataset,verified
READ-2017-W02-R-107,R-107,fajar.nugroho@ampera.local,4787.4080,4729.0890,58.3190,2017-01-09T00:00:00Z,2017-01-15T23:00:00Z,2017-01-15T23:00:00Z,seed_dataset,verified
READ-2017-W03-R-107,R-107,fajar.nugroho@ampera.local,4832.0190,4787.4080,44.6110,2017-01-16T00:00:00Z,2017-01-22T23:00:00Z,2017-01-22T23:00:00Z,seed_dataset,verified
READ-2017-W04-R-107,R-107,fajar.nugroho@ampera.local,4890.7340,4832.0190,58.7150,2017-01-23T00:00:00Z,2017-01-29T23:00:00Z,2017-01-29T23:00:00Z,seed_dataset,verified
READ-2017-W05-R-107,R-107,fajar.nugroho@ampera.local,4949.6390,4890.7340,58.9050,2017-01-30T00:00:00Z,2017-02-05T23:00:00Z,2017-02-05T23:00:00Z,seed_dataset,verified
READ-2017-W06-R-107,R-107,fajar.nugroho@ampera.local,5027.7430,4949.6390,78.1040,2017-02-06T00:00:00Z,2017-02-12T23:00:00Z,2017-02-12T23:00:00Z,seed_dataset,verified
READ-2017-W07-R-107,R-107,fajar.nugroho@ampera.local,5085.2380,5027.7430,57.4950,2017-02-13T00:00:00Z,2017-02-19T23:00:00Z,2017-02-19T23:00:00Z,seed_dataset,verified
READ-2017-W08-R-107,R-107,fajar.nugroho@ampera.local,5135.0440,5085.2380,49.8060,2017-02-20T00:00:00Z,2017-02-26T23:00:00Z,2017-02-26T23:00:00Z,seed_dataset,verified
READ-2017-W09-R-107,R-107,fajar.nugroho@ampera.local,5170.8880,5135.0440,35.8440,2017-02-27T00:00:00Z,2017-03-05T23:00:00Z,2017-03-05T23:00:00Z,seed_dataset,verified
READ-2017-W10-R-107,R-107,fajar.nugroho@ampera.local,5233.9690,5170.8880,63.0810,2017-03-06T00:00:00Z,2017-03-12T23:00:00Z,2017-03-12T23:00:00Z,seed_dataset,verified
READ-2017-W11-R-107,R-107,fajar.nugroho@ampera.local,5295.3040,5233.9690,61.3350,2017-03-13T00:00:00Z,2017-03-19T23:00:00Z,2017-03-19T23:00:00Z,seed_dataset,verified
READ-2017-W12-R-107,R-107,fajar.nugroho@ampera.local,5366.8090,5295.3040,71.5050,2017-03-20T00:00:00Z,2017-03-26T23:00:00Z,2017-03-26T23:00:00Z,seed_dataset,verified
READ-2017-W13-R-107,R-107,fajar.nugroho@ampera.local,5413.9100,5366.8090,47.1010,2017-03-27T00:00:00Z,2017-04-02T23:00:00Z,2017-04-02T23:00:00Z,seed_dataset,verified
READ-2017-W14-R-107,R-107,fajar.nugroho@ampera.local,5486.8150,5413.9100,72.9050,2017-04-03T00:00:00Z,2017-04-09T23:00:00Z,2017-04-09T23:00:00Z,seed_dataset,verified
READ-2017-W15-R-107,R-107,fajar.nugroho@ampera.local,5528.8050,5486.8150,41.9900,2017-04-10T00:00:00Z,2017-04-16T23:00:00Z,2017-04-16T23:00:00Z,seed_dataset,verified
READ-2017-W16-R-107,R-107,fajar.nugroho@ampera.local,5585.4160,5528.8050,56.6110,2017-04-17T00:00:00Z,2017-04-23T23:00:00Z,2017-04-23T23:00:00Z,seed_dataset,verified
READ-2017-W17-R-107,R-107,fajar.nugroho@ampera.local,5657.1710,5585.4160,71.7550,2017-04-24T00:00:00Z,2017-04-30T23:00:00Z,2017-04-30T23:00:00Z,seed_dataset,verified
READ-2017-W18-R-107,R-107,fajar.nugroho@ampera.local,5708.8660,5657.1710,51.6950,2017-05-01T00:00:00Z,2017-05-07T23:00:00Z,2017-05-07T23:00:00Z,seed_dataset,verified
READ-2017-W19-R-107,R-107,fajar.nugroho@ampera.local,5768.7060,5708.8660,59.8400,2017-05-08T00:00:00Z,2017-05-14T23:00:00Z,2017-05-14T23:00:00Z,seed_dataset,verified
READ-2017-W20-R-107,R-107,fajar.nugroho@ampera.local,5846.7200,5768.7060,78.0140,2017-05-15T00:00:00Z,2017-05-21T23:00:00Z,2017-05-21T23:00:00Z,seed_dataset,verified
READ-2017-W21-R-107,R-107,fajar.nugroho@ampera.local,5907.4010,5846.7200,60.6810,2017-05-22T00:00:00Z,2017-05-28T23:00:00Z,2017-05-28T23:00:00Z,seed_dataset,verified
READ-2017-W22-R-107,R-107,fajar.nugroho@ampera.local,5980.3450,5907.4010,72.9440,2017-05-29T00:00:00Z,2017-06-04T22:00:00Z,2017-06-04T22:00:00Z,seed_dataset,verified
READ-2015-W42-R-108,R-108,nadia.rahma@ampera.local,140.8700,0.0000,140.8700,2015-10-15T15:00:00Z,2015-10-18T23:00:00Z,2015-10-18T23:00:00Z,seed_dataset,verified
READ-2015-W43-R-108,R-108,nadia.rahma@ampera.local,478.0700,140.8700,337.2000,2015-10-19T00:00:00Z,2015-10-25T23:00:00Z,2015-10-25T23:00:00Z,seed_dataset,verified
READ-2015-W44-R-108,R-108,nadia.rahma@ampera.local,837.0730,478.0700,359.0030,2015-10-26T00:00:00Z,2015-11-01T23:00:00Z,2015-11-01T23:00:00Z,seed_dataset,verified
READ-2015-W45-R-108,R-108,nadia.rahma@ampera.local,1186.2980,837.0730,349.2250,2015-11-02T00:00:00Z,2015-11-08T23:00:00Z,2015-11-08T23:00:00Z,seed_dataset,verified
READ-2015-W46-R-108,R-108,nadia.rahma@ampera.local,1546.9980,1186.2980,360.7000,2015-11-09T00:00:00Z,2015-11-15T23:00:00Z,2015-11-15T23:00:00Z,seed_dataset,verified
READ-2015-W47-R-108,R-108,nadia.rahma@ampera.local,1923.5780,1546.9980,376.5800,2015-11-16T00:00:00Z,2015-11-22T23:00:00Z,2015-11-22T23:00:00Z,seed_dataset,verified
READ-2015-W48-R-108,R-108,nadia.rahma@ampera.local,2313.8660,1923.5780,390.2880,2015-11-23T00:00:00Z,2015-11-29T23:00:00Z,2015-11-29T23:00:00Z,seed_dataset,verified
READ-2015-W49-R-108,R-108,nadia.rahma@ampera.local,2707.1450,2313.8660,393.2790,2015-11-30T00:00:00Z,2015-12-06T23:00:00Z,2015-12-06T23:00:00Z,seed_dataset,verified
READ-2015-W50-R-108,R-108,nadia.rahma@ampera.local,3123.5420,2707.1450,416.3970,2015-12-07T00:00:00Z,2015-12-13T23:00:00Z,2015-12-13T23:00:00Z,seed_dataset,verified
READ-2015-W51-R-108,R-108,nadia.rahma@ampera.local,3506.8720,3123.5420,383.3300,2015-12-14T00:00:00Z,2015-12-20T23:00:00Z,2015-12-20T23:00:00Z,seed_dataset,verified
READ-2015-W52-R-108,R-108,nadia.rahma@ampera.local,3821.7020,3506.8720,314.8300,2015-12-21T00:00:00Z,2015-12-27T23:00:00Z,2015-12-27T23:00:00Z,seed_dataset,verified
READ-2015-W53-R-108,R-108,nadia.rahma@ampera.local,4048.7620,3821.7020,227.0600,2015-12-28T00:00:00Z,2016-01-03T23:00:00Z,2016-01-03T23:00:00Z,seed_dataset,verified
READ-2016-W01-R-108,R-108,nadia.rahma@ampera.local,4332.7820,4048.7620,284.0200,2016-01-04T00:00:00Z,2016-01-10T23:00:00Z,2016-01-10T23:00:00Z,seed_dataset,verified
READ-2016-W02-R-108,R-108,nadia.rahma@ampera.local,4699.5730,4332.7820,366.7910,2016-01-11T00:00:00Z,2016-01-17T23:00:00Z,2016-01-17T23:00:00Z,seed_dataset,verified
READ-2016-W03-R-108,R-108,nadia.rahma@ampera.local,5081.4860,4699.5730,381.9130,2016-01-18T00:00:00Z,2016-01-24T23:00:00Z,2016-01-24T23:00:00Z,seed_dataset,verified
READ-2016-W04-R-108,R-108,nadia.rahma@ampera.local,5448.2760,5081.4860,366.7900,2016-01-25T00:00:00Z,2016-01-31T23:00:00Z,2016-01-31T23:00:00Z,seed_dataset,verified
READ-2016-W05-R-108,R-108,nadia.rahma@ampera.local,5824.0850,5448.2760,375.8090,2016-02-01T00:00:00Z,2016-02-07T23:00:00Z,2016-02-07T23:00:00Z,seed_dataset,verified
READ-2016-W06-R-108,R-108,nadia.rahma@ampera.local,6200.1080,5824.0850,376.0230,2016-02-08T00:00:00Z,2016-02-14T23:00:00Z,2016-02-14T23:00:00Z,seed_dataset,verified
READ-2016-W07-R-108,R-108,nadia.rahma@ampera.local,6556.4670,6200.1080,356.3590,2016-02-15T00:00:00Z,2016-02-21T23:00:00Z,2016-02-21T23:00:00Z,seed_dataset,verified
READ-2016-W08-R-108,R-108,nadia.rahma@ampera.local,6936.7570,6556.4670,380.2900,2016-02-22T00:00:00Z,2016-02-28T23:00:00Z,2016-02-28T23:00:00Z,seed_dataset,verified
READ-2016-W09-R-108,R-108,nadia.rahma@ampera.local,7337.3580,6936.7570,400.6010,2016-02-29T00:00:00Z,2016-03-06T23:00:00Z,2016-03-06T23:00:00Z,seed_dataset,verified
READ-2016-W10-R-108,R-108,nadia.rahma@ampera.local,7706.3370,7337.3580,368.9790,2016-03-07T00:00:00Z,2016-03-13T23:00:00Z,2016-03-13T23:00:00Z,seed_dataset,verified
READ-2016-W11-R-108,R-108,nadia.rahma@ampera.local,8092.9080,7706.3370,386.5710,2016-03-14T00:00:00Z,2016-03-20T23:00:00Z,2016-03-20T23:00:00Z,seed_dataset,verified
READ-2016-W12-R-108,R-108,nadia.rahma@ampera.local,8436.9880,8092.9080,344.0800,2016-03-21T00:00:00Z,2016-03-27T23:00:00Z,2016-03-27T23:00:00Z,seed_dataset,verified
READ-2016-W13-R-108,R-108,nadia.rahma@ampera.local,8746.8820,8436.9880,309.8940,2016-03-28T00:00:00Z,2016-04-03T23:00:00Z,2016-04-03T23:00:00Z,seed_dataset,verified
READ-2016-W14-R-108,R-108,nadia.rahma@ampera.local,9046.7680,8746.8820,299.8860,2016-04-04T00:00:00Z,2016-04-10T23:00:00Z,2016-04-10T23:00:00Z,seed_dataset,verified
READ-2016-W15-R-108,R-108,nadia.rahma@ampera.local,9383.3930,9046.7680,336.6250,2016-04-11T00:00:00Z,2016-04-17T23:00:00Z,2016-04-17T23:00:00Z,seed_dataset,verified
READ-2016-W16-R-108,R-108,nadia.rahma@ampera.local,9742.9030,9383.3930,359.5100,2016-04-18T00:00:00Z,2016-04-24T23:00:00Z,2016-04-24T23:00:00Z,seed_dataset,verified
READ-2016-W17-R-108,R-108,nadia.rahma@ampera.local,10100.1930,9742.9030,357.2900,2016-04-25T00:00:00Z,2016-05-01T23:00:00Z,2016-05-01T23:00:00Z,seed_dataset,verified
READ-2016-W18-R-108,R-108,nadia.rahma@ampera.local,10427.3080,10100.1930,327.1150,2016-05-02T00:00:00Z,2016-05-08T23:00:00Z,2016-05-08T23:00:00Z,seed_dataset,verified
READ-2016-W19-R-108,R-108,nadia.rahma@ampera.local,10738.8530,10427.3080,311.5450,2016-05-09T00:00:00Z,2016-05-15T23:00:00Z,2016-05-15T23:00:00Z,seed_dataset,verified
